,idwell,wellname,reservoir_type,horizontal_length,amount_fractures,national_sand,imported_sand,injected_water,injected_co2,max_pressure,equipment_power_hp,dates
165,155628,YPF.Nq.LLL-1049(d),NO CONVENCIONAL,0.0,4,165.825,713.97,5580.2,0.0,12833.0,30000.0,2019-06-27 13:46:21.14935
166,154906,YPF.Nq.LLL-1050(d),NO CONVENCIONAL,0.0,5,141.12,817.38,3778.8,0.0,12181.0,22000.0,2019-06-27 13:46:21.14935
167,154748,YPF.Nq.LLL-1051(d),NO CONVENCIONAL,0.0,5,0.0,1011.51,3750.0,0.0,10301.0,22000.0,2019-06-27 13:46:21.14935
168,154907,YPF.Nq.LLL-1052(d),NO CONVENCIONAL,0.0,5,0.0,1030.14,3967.5,0.0,11380.0,22000.0,2019-06-27 13:46:21.14935
169,154749,YPF.Nq.LLL-1053(d),NO CONVENCIONAL,0.0,5,0.0,980.19,3613.0,0.0,9870.0,22000.0,2019-06-27 13:46:21.14935
170,154750,YPF.Nq.LLL-1054(d),NO CONVENCIONAL,0.0,5,0.0,882.585,3183.1,0.0,8753.0,18000.0,2019-06-27 13:46:21.14935
171,154751,YPF.Nq.LLL-1055(d),NO CONVENCIONAL,0.0,5,0.0,999.36,3512.3,0.0,9378.0,18000.0,2019-06-27 13:46:21.14935
172,154752,YPF.Nq.LLL-1056(d),NO CONVENCIONAL,0.0,5,0.0,882.585,3113.3,0.0,9190.0,18000.0,2019-06-27 13:46:21.14935
173,154753,YPF.Nq.LLL-1057(d),NO CONVENCIONAL,0.0,5,0.0,947.025,3302.2,0.0,12672.0,18000.0,2019-06-27 13:46:21.14935
174,155417,YPF.Nq.LLL-1058(d),NO CONVENCIONAL,0.0,4,297.315,760.14,4884.924785,0.0,12219.0,28000.0,2019-06-27 13:46:21.14935
175,155418,YPF.Nq.LLL-1059(d),NO CONVENCIONAL,0.0,4,301.455,759.465,5626.07699,0.0,11531.0,28000.0,2019-06-27 13:46:21.14935
176,155419,YPF.Nq.LLL-1060(d),NO CONVENCIONAL,0.0,4,372.915,632.295,5396.08525,0.0,12020.0,28000.0,2019-06-27 13:46:21.14935
177,155420,YPF.Nq.LLL-1061(d),NO CONVENCIONAL,0.0,4,294.84,782.73,4811.492,0.0,10493.0,28000.0,2019-06-27 13:46:21.14935
178,154754,YPF.Nq.LLL-1062(d),NO CONVENCIONAL,0.0,5,0.0,1021.41,3827.7,0.0,9849.0,22000.0,2019-06-27 13:46:21.14935
179,154908,YPF.Nq.LLL-1065(d),NO CONVENCIONAL,0.0,5,0.0,1045.8,3632.3,0.0,9889.0,22000.0,2019-06-27 13:46:21.14935
180,154909,YPF.Nq.LLL-1070(d),NO CONVENCIONAL,0.0,5,54.81,987.21,4407.04204,0.0,12050.0,28000.0,2019-06-27 13:46:21.14935
181,154910,YPF.Nq.LLL-1071(d),NO CONVENCIONAL,0.0,5,109.71,996.85125,4436.35308,0.0,10078.0,28000.0,2019-06-27 13:46:21.14935
182,154911,YPF.Nq.LLL-1072(d),NO CONVENCIONAL,0.0,5,62.1,967.86,4367.871075,0.0,10168.0,28000.0,2019-06-27 13:46:21.14935
183,154912,YPF.Nq.LLL-1073(d),NO CONVENCIONAL,0.0,5,110.925,932.175,4433.355360000001,0.0,11206.0,28000.0,2019-06-27 13:46:21.14935
184,155029,YPF.Nq.LLL-1074(d),NO CONVENCIONAL,0.0,4,280.575,641.385,3694.0,0.0,10405.0,22000.0,2019-06-27 13:46:21.14935
185,155030,YPF.Nq.LLL-1075(d),NO CONVENCIONAL,0.0,4,292.59,624.735,3483.5,0.0,9730.0,22000.0,2019-06-27 13:46:21.14935
186,155031,YPF.Nq.LLL-1076(d),NO CONVENCIONAL,0.0,4,301.725,630.0,3589.0,0.0,10250.0,22000.0,2019-06-27 13:46:21.14935
187,155032,YPF.Nq.LLL-1077(d)(I),NO CONVENCIONAL,0.0,4,298.8,633.465,3568.7,0.0,9969.0,22000.0,2019-06-27 13:46:21.14935
188,154556,YPF.Nq.LLL-1107(d),NO CONVENCIONAL,0.0,5,208.26,804.375,4708.7,0.0,9936.0,28000.0,2019-06-27 13:46:21.14935
189,154191,YPF.Nq.LLL-1108(d),NO CONVENCIONAL,0.0,5,216.09,827.73,3895.960177800001,0.0,10949.0,28000.0,2019-06-27 13:46:21.14935
190,154557,YPF.Nq.LLL-1109(d),NO CONVENCIONAL,0.0,5,226.665,828.0,4951.0,0.0,14655.0,28000.0,2019-06-27 13:46:21.14935
191,154192,YPF.Nq.LLL-1110(d),NO CONVENCIONAL,0.0,5,208.35,816.39,4609.7957682,0.0,12610.0,28000.0,2019-06-27 13:46:21.14935
192,153745,YPF.Nq.LLL-1143(d),NO CONVENCIONAL,0.0,4,82.125,983.295,4494.8,0.0,9918.0,28000.0,2019-06-27 13:46:21.14935
193,153746,YPF.Nq.LLL-1144(d),NO CONVENCIONAL,0.0,4,221.58,914.13,4503.6,0.0,10809.0,28000.0,2019-06-27 13:46:21.14935
194,153747,YPF.Nq.LLL-1145(d),NO CONVENCIONAL,0.0,4,70.335,967.77,4504.4,0.0,11465.0,28000.0,2019-06-27 13:46:21.14935
195,153748,YPF.Nq.LLL-1146(d),NO CONVENCIONAL,0.0,4,161.64,914.22,4895.5,0.0,11038.0,28000.0,2019-06-27 13:46:21.14935
196,153867,YPF.Nq.LLL-1147(d),NO CONVENCIONAL,0.0,4,71.505,909.225,4229.3,0.0,10400.0,26000.0,2019-06-27 13:46:21.14935
197,153749,YPF.Nq.LLL-1148(d),NO CONVENCIONAL,0.0,4,59.805,714.375,3670.0,0.0,10496.0,26000.0,2019-06-27 13:46:21.14935
198,155529,YPF.Nq.LLL-1149(d),NO CONVENCIONAL,0.0,4,265.635,823.725,4884.9,0.0,10281.0,30000.0,2019-06-27 13:46:21.14935
199,155530,YPF.Nq.LLL-1150(d),NO CONVENCIONAL,0.0,4,261.855,781.29,4700.0,0.0,12500.0,30000.0,2019-06-27 13:46:21.14935
200,155531,YPF.Nq.LLL-1152(d),NO CONVENCIONAL,0.0,4,268.605,807.975,5008.2,0.0,10830.0,30000.0,2019-06-27 13:46:21.14935
201,155532,YPF.Nq.LLL-1153(d),NO CONVENCIONAL,0.0,4,265.185,818.055,4779.0,0.0,10553.0,30000.0,2019-06-27 13:46:21.14935
202,155533,YPF.Nq.LLL-1154(d),NO CONVENCIONAL,0.0,4,253.845,794.835,4686.9,0.0,11200.0,30000.0,2019-06-27 13:46:21.14935
203,155630,YPF.Nq.LLL-1158(d),NO CONVENCIONAL,0.0,4,87.84,957.645,4917.5,0.0,10128.0,28000.0,2019-06-27 13:46:21.14935
204,155631,YPF.Nq.LLL-1159(d),NO CONVENCIONAL,0.0,7,196.83,713.34,5620.6,0.0,10903.0,28000.0,2019-06-27 13:46:21.14935
205,155632,YPF.Nq.LLL-1160(d),NO CONVENCIONAL,0.0,4,88.155,964.395,5129.6,0.0,10698.0,28000.0,2019-06-27 13:46:21.14935
206,155633,YPF.Nq.LLL-1161(d),NO CONVENCIONAL,0.0,4,306.81,768.06,5482.546236,0.0,12330.0,30000.0,2019-06-27 13:46:21.14935
207,155634,YPF.Nq.LLL-1162(d),NO CONVENCIONAL,0.0,4,102.15,835.2,5121.0,0.0,12111.0,30000.0,2019-06-27 13:46:21.14935
208,155635,YPF.Nq.LLL-1163(d),NO CONVENCIONAL,0.0,4,288.315,835.245,5789.2317732,0.0,9555.0,30000.0,2019-06-27 13:46:21.14935
209,155636,YPF.Nq.LLL-1164(d),NO CONVENCIONAL,0.0,4,121.545,1028.205,5705.8,0.0,10195.0,30000.0,2019-06-27 13:46:21.14935
210,154558,YPF.Nq.LLL-1189(d),NO CONVENCIONAL,0.0,5,0.0,966.6,3340.2634578,0.0,9918.0,28000.0,2019-06-27 13:46:21.14935
211,155223,YPF.Nq.LLL-1190(d),NO CONVENCIONAL,0.0,4,308.25,725.715,4988.1,0.0,12460.0,28000.0,2019-06-27 13:46:21.14935
212,154559,YPF.Nq.LLL-1191(d),NO CONVENCIONAL,0.0,5,0.0,974.25,3393.3953322,0.0,9364.0,28000.0,2019-06-27 13:46:21.14935
213,155224,YPF.Nq.LLL-1194(d),NO CONVENCIONAL,0.0,4,277.965,744.39,4750.8,0.0,10783.0,28000.0,2019-06-27 13:46:21.14935
214,155225,YPF.Nq.LLL-1209(d),NO CONVENCIONAL,0.0,4,286.965,754.425,4930.2,0.0,10750.0,28000.0,2019-06-27 13:46:21.14935
215,155226,YPF.Nq.LLL-1218(d),NO CONVENCIONAL,0.0,4,305.1,758.835,4828.7849436000015,0.0,10100.0,30000.0,2019-06-27 13:46:21.14935
216,156697,YPF.Nq.LLL-1248(h),NO CONVENCIONAL,1399.3,18,3722.94,532.17,17196.1,0.0,10545.0,30000.0,2019-06-27 13:46:21.14935
217,156553,YPF.Nq.LLL-1249(h),NO CONVENCIONAL,1414.6,18,3670.335,560.925,17570.1,0.0,10920.0,30000.0,2019-06-27 13:46:21.14935
218,156554,YPF.Nq.LLL-1250(h),NO CONVENCIONAL,1412.8,18,3761.46,529.02,16846.3,0.0,10809.0,30000.0,2019-06-27 13:46:21.14935
219,156698,YPF.Nq.LLL-1251(h),NO CONVENCIONAL,1494.8,18,3754.395,546.705,18923.3,0.0,10773.0,30000.0,2019-06-27 13:46:21.14935
220,158043,YPF.Nq.LLL-1279(h),NO CONVENCIONAL,1141.3,15,2479.68,453.96,19755.9,0.0,11150.0,32000.0,2019-06-27 13:46:21.14935
221,158148,YPF.Nq.LLL-1280(h),NO CONVENCIONAL,1476.3,17,2789.145,496.845,23222.3,0.0,11127.0,32000.0,2019-06-27 13:46:21.14935
222,158044,YPF.Nq.LLL-1281(h),NO CONVENCIONAL,1500.3,19,3162.375,579.6,26372.2,0.0,11281.0,32000.0,2019-06-27 13:46:21.14935
223,158045,YPF.Nq.LLL-1282(h),NO CONVENCIONAL,1495.3,19,3113.37,601.695,25320.1,0.0,11108.0,32000.0,2019-06-27 13:46:21.14935
224,157109,YPF.Nq.LLL-1301(h),NO CONVENCIONAL,1407.3,18,3771.945,558.99,23461.9,0.0,11576.0,32000.0,2019-06-27 13:46:21.14935
225,157110,YPF.Nq.LLL-1302(h),NO CONVENCIONAL,630.2,9,1900.44,271.98,11354.6,0.0,10860.0,32000.0,2019-06-27 13:46:21.14935
226,156969,YPF.Nq.LLL-1305(h),NO CONVENCIONAL,1437.0,18,3812.49,549.045,20665.7,0.0,10960.0,32000.0,2019-06-27 13:46:21.14935
227,156970,YPF.Nq.LLL-1306(h),NO CONVENCIONAL,1510.7,18,3791.25,551.025,21387.2,0.0,11220.0,32000.0,2019-06-27 13:46:21.14935
228,156971,YPF.Nq.LLL-1307(h),NO CONVENCIONAL,1477.0,18,3792.96,563.535,17740.7,0.0,10990.0,32000.0,2019-06-27 13:46:21.14935
229,156972,YPF.Nq.LLL-1308(h),NO CONVENCIONAL,1509.6,18,3796.875,545.355,21058.9,0.0,10946.0,32000.0,2019-06-27 13:46:21.14935
230,157972,YPF.Nq.LLL-1321(h),NO CONVENCIONAL,1378.5,18,2964.06,544.005,23217.9,0.0,11031.0,28000.0,2019-06-27 13:46:21.14935
231,158046,YPF.Nq.LLL-1323(h),NO CONVENCIONAL,1489.5,19,3095.325,572.31,24374.5,0.0,11118.0,28000.0,2019-06-27 13:46:21.14935
232,157973,YPF.Nq.LLL-1324(h),NO CONVENCIONAL,1406.5,18,2930.715,555.165,24290.5,0.0,11145.0,28000.0,2019-06-27 13:46:21.14935
233,157190,YPF.Nq.LLL-1345(h),NO CONVENCIONAL,1478.9,18,3779.46,552.96,20902.7,0.0,10799.0,32000.0,2019-06-27 13:46:21.14935
234,157191,YPF.Nq.LLL-1346(h),NO CONVENCIONAL,1410.1,18,3749.805,560.7,21854.9,0.0,11663.0,32000.0,2019-06-27 13:46:21.14935
235,158443,YPF.Nq.LLL-1353(h),NO CONVENCIONAL,1867.4,24,3929.355,714.78,31365.6,0.0,11670.0,34000.0,2019-06-27 13:46:21.14935
236,158427,YPF.Nq.LLL-1354(h),NO CONVENCIONAL,2439.4,31,5110.92,951.21,41699.7,0.0,11801.0,34000.0,2019-06-27 13:46:21.14935
237,159027,YPF.Nq.LLL-1355(h),NO CONVENCIONAL,2453.4,31,5106.915,939.24,48394.0,0.0,11801.0,34000.0,2019-06-27 13:46:21.14935
238,158560,YPF.Nq.LLL-1356(h),NO CONVENCIONAL,2294.4,29,4765.635,881.775,37950.6,0.0,11688.0,34000.0,2019-06-27 13:46:21.14935
239,157409,YPF.Nq.LLL-1364(h),NO CONVENCIONAL,1465.0,18,3748.635,534.87,20899.3,0.0,10811.0,32000.0,2019-06-27 13:46:21.14935
240,157410,YPF.Nq.LLL-1365(h),NO CONVENCIONAL,1411.5,18,3735.495,535.005,20849.1,0.0,10781.0,32000.0,2019-06-27 13:46:21.14935
241,157111,YPF.Nq.LLL-1374(h),NO CONVENCIONAL,1372.5,18,3801.015,531.72,21436.4,0.0,10777.0,32000.0,2019-06-27 13:46:21.14935
242,157112,YPF.Nq.LLL-1375(h),NO CONVENCIONAL,1449.0,17,3578.535,509.31,20042.0,0.0,11042.0,32000.0,2019-06-27 13:46:21.14935
243,157113,YPF.Nq.LLL-1376(h),NO CONVENCIONAL,1411.4,18,3775.185,527.31,28785.2,0.0,10871.0,32000.0,2019-06-27 13:46:21.14935
244,157114,YPF.Nq.LLL-1377(h),NO CONVENCIONAL,1301.6,18,3785.22,528.885,21422.0,0.0,10978.0,32000.0,2019-06-27 13:46:21.14935
245,156873,YPF.Nq.LLL-1393(h),NO CONVENCIONAL,1322.2,18,3794.625,536.76,21940.4,0.0,10988.0,32000.0,2019-06-27 13:46:21.14935
246,156973,YPF.Nq.LLL-1394(h),NO CONVENCIONAL,1408.8,18,3827.34,563.175,21191.2,0.0,11000.0,32000.0,2019-06-27 13:46:21.14935
247,156874,YPF.Nq.LLL-1395(h),NO CONVENCIONAL,1412.4,18,3814.47,531.045000000001,21549.0,0.0,12051.0,32000.0,2019-06-27 13:46:21.14935
248,156875,YPF.Nq.LLL-1396(h),NO CONVENCIONAL,1420.7,18,3838.68,540.765,21525.6,0.0,11099.0,32000.0,2019-06-27 13:46:21.14935
249,156555,YPF.Nq.LLL-1400(h),NO CONVENCIONAL,1412.8,18,3553.605,722.205,16164.8,0.0,11286.0,32000.0,2019-06-27 13:46:21.14935
250,158362,YPF.Nq.LLL-1401(h),NO CONVENCIONAL,1706.4,22,3631.59,646.245,29301.6,0.0,12000.0,32000.0,2019-06-27 13:46:21.14935
251,158363,YPF.Nq.LLL-1402(h),NO CONVENCIONAL,2520.4,32,5250.87,996.075,49361.5,0.0,11885.0,32000.0,2019-06-27 13:46:21.14935
252,158364,YPF.Nq.LLL-1403(h),NO CONVENCIONAL,2380.4,30,4932.135,935.0549999999988,39687.8,0.0,11639.0,32000.0,2019-06-27 13:46:21.14935
253,158365,YPF.Nq.LLL-1404(h),NO CONVENCIONAL,1955.9,24,3988.215,763.11,32183.2,0.0,11401.0,32000.0,2019-06-27 13:46:21.14935
254,158149,YPF.Nq.LLL-1405(h),NO CONVENCIONAL,1411.3,18,3746.25,528.12,20418.1,0.0,11082.0,28000.0,2019-06-27 13:46:21.14935
255,158150,YPF.Nq.LLL-1406(h),NO CONVENCIONAL,1416.3,18,3747.15,517.454999999999,32702.8,0.0,10719.0,28000.0,2019-06-27 13:46:21.14935
256,158151,YPF.Nq.LLL-1407(h),NO CONVENCIONAL,1482.3,19,2555.685,562.32,21810.5,0.0,10749.0,28000.0,2019-06-27 13:46:21.14935
257,158152,YPF.Nq.LLL-1408(h),NO CONVENCIONAL,1510.3,19,2565.585,563.22,33353.4,0.0,10940.0,28000.0,2019-06-27 13:46:21.14935
258,160432,YPF.Nq.LLL-1426(h),NO CONVENCIONAL,2224.3,28,5088.51,875.52,39097.972,0.0,13171.0,40000.0,2019-06-27 13:46:21.14935
259,160433,YPF.Nq.LLL-1427(h),NO CONVENCIONAL,2448.3,39,9591.12,0.0,57319.7,0.0,11934.0,40000.0,2019-06-27 13:46:21.14935
260,160434,YPF.Nq.LLL-1428(h),NO CONVENCIONAL,2399.3,27,4881.105,866.115000000001,39028.9,0.0,12605.0,40000.0,2019-06-27 13:46:21.14935
261,160335,YPF.Nq.LLL-1429(h),NO CONVENCIONAL,2384.3,30,5441.22,983.925,41465.1,0.0,13531.0,40000.0,2019-06-27 13:46:21.14935
262,158561,YPF.Nq.LLL-1430(h),NO CONVENCIONAL,1403.4,18,2962.89,543.6,24860.4,0.0,11044.0,34000.0,2019-06-27 13:46:21.14935
263,158893,YPF.Nq.LLL-1431(h),NO CONVENCIONAL,2525.3,32,5791.68,360.8099999999991,42963.2,0.0,11686.0,34000.0,2019-06-27 13:46:21.14935
264,158562,YPF.Nq.LLL-1432(h),NO CONVENCIONAL,1420.4,18,2979.72,518.895,24448.6,0.0,10927.0,34000.0,2019-06-27 13:46:21.14935
265,158894,YPF.Nq.LLL-1433(h),NO CONVENCIONAL,2528.3,32,5899.005,252.855,42556.4,0.0,12146.0,34000.0,2019-06-27 13:46:21.14935
266,158756,YPF.Nq.LLL-1442(h),NO CONVENCIONAL,1495.3,19,3513.195,560.88,27737.4,0.0,11755.0,34000.0,2019-06-27 13:46:21.14935
267,158757,YPF.Nq.LLL-1443(h),NO CONVENCIONAL,1574.3,20,3586.5,561.195,26766.0,0.0,11579.0,34000.0,2019-06-27 13:46:21.14935
268,158895,YPF.Nq.LLL-1444(h),NO CONVENCIONAL,1575.3,20,4295.385,0.0,27437.6,0.0,11794.0,34000.0,2019-06-27 13:46:21.14935
269,158896,YPF.Nq.LLL-1445(h),NO CONVENCIONAL,1580.3,20,3763.89,601.380000000001,28757.4,0.0,11636.0,34000.0,2019-06-27 13:46:21.14935
270,159380,YPF.Nq.LLL-1470(h),NO CONVENCIONAL,1802.3,23,4291.515,699.8399999999989,32935.5,0.0,13083.0,34000.0,2019-06-27 13:46:21.14935
271,159225,YPF.Nq.LLL-1471(h),NO CONVENCIONAL,1801.3,23,4249.8,690.66,32485.5,0.0,11702.0,34000.0,2019-06-27 13:46:21.14935
272,159226,YPF.Nq.LLL-1472(h),NO CONVENCIONAL,2304.3,29,5433.345,891.0,41269.6,0.0,11649.0,34000.0,2019-06-27 13:46:21.14935
273,159227,YPF.Nq.LLL-1473(h),NO CONVENCIONAL,2365.3,30,5559.795,865.215,42219.2,0.0,11745.0,34000.0,2019-06-27 13:46:21.14935
274,159281,YPF.Nq.LLL-1488(h),NO CONVENCIONAL,1578.3,20,3693.96,567.225,28026.3,0.0,11504.0,34000.0,2019-06-27 13:46:21.14935
275,159137,YPF.Nq.LLL-1489(h),NO CONVENCIONAL,1956.3,25,4652.145,696.4649999999989,34729.3,0.0,11602.0,34000.0,2019-06-27 13:46:21.14935
276,159492,YPF.Nq.LLL-1501(h),NO CONVENCIONAL,2464.3,31,5725.575,966.465,43926.9,0.0,12018.0,36000.0,2019-06-27 13:46:21.14935
277,159381,YPF.Nq.LLL-1502(h),NO CONVENCIONAL,2107.3,25,4612.05,806.49,39536.0,0.0,13360.0,36000.0,2019-06-27 13:46:21.14935
278,159382,YPF.Nq.LLL-1503(h),NO CONVENCIONAL,2464.3,31,5801.175,976.095,43658.2,0.0,11964.0,36000.0,2019-06-27 13:46:21.14935
279,159580,YPF.Nq.LLL-1524(h),NO CONVENCIONAL,3158.3,40,7801.065,1182.96,58309.2,0.0,11658.0,40000.0,2019-06-27 13:46:21.14935
280,159581,YPF.Nq.LLL-1525(h),NO CONVENCIONAL,2140.3,26,4926.645,804.9599999999989,37343.5,0.0,11692.0,40000.0,2019-06-27 13:46:21.14935
281,159582,YPF.Nq.LLL-1526(h),NO CONVENCIONAL,2156.3,27,5172.03,848.0700000000011,38808.0,0.0,11644.0,40000.0,2019-06-27 13:46:21.14935
282,159583,YPF.Nq.LLL-1527(h),NO CONVENCIONAL,2054.3,26,4980.42,792.99,37281.0,0.0,12109.0,40000.0,2019-06-27 13:46:21.14935
283,159584,YPF.Nq.LLL-1528(h),NO CONVENCIONAL,1888.3,24,4664.79,760.815,34430.1,0.0,11869.0,40000.0,2019-06-27 13:46:21.14935
284,160053,YPF.Nq.LLL-1543(h),NO CONVENCIONAL,1904.3,24,4556.025,736.83,35471.0,0.0,11929.0,34000.0,2019-06-27 13:46:21.14935
285,160054,YPF.Nq.LLL-1544(h),NO CONVENCIONAL,1968.3,25,4760.64,744.795,35419.4,0.0,11916.0,34000.0,2019-06-27 13:46:21.14935
286,160055,YPF.Nq.LLL-1545(h),NO CONVENCIONAL,2053.1,26,5066.19,786.6,38751.7,0.0,12099.0,34000.0,2019-06-27 13:46:21.14935
287,160056,YPF.Nq.LLL-1546(h),NO CONVENCIONAL,2304.3,29,5556.15,892.08,41906.01,0.0,12327.0,34000.0,2019-06-27 13:46:21.14935
288,159493,YPF.Nq.LLL-1555(h),NO CONVENCIONAL,1424.3,18,3334.23,540.99,25329.8,0.0,11160.0,34000.0,2019-06-27 13:46:21.14935
289,160520,YPF.Nq.LLL-1556(h),NO CONVENCIONAL,2445.3,39,9443.385,0.0,58145.9,0.0,11917.0,40000.0,2019-06-27 13:46:21.14935
290,160435,YPF.Nq.LLL-1557(h),NO CONVENCIONAL,2467.3,38,9072.0,0.0,55098.8,0.0,11610.0,40000.0,2019-06-27 13:46:21.14935
291,160436,YPF.Nq.LLL-1558(h),NO CONVENCIONAL,2458.3,31,5784.57,1096.785,41871.3,0.0,11765.0,40000.0,2019-06-27 13:46:21.14935
292,160437,YPF.Nq.LLL-1559(h),NO CONVENCIONAL,2464.3,31,5493.915,1045.233,45084.1,0.0,13840.0,40000.0,2019-06-27 13:46:21.14935
293,159840,YPF.Nq.LLL-1560(h),NO CONVENCIONAL,1960.3,25,4863.6,781.5599999999989,34163.03,0.0,12225.0,36000.0,2019-06-27 13:46:21.14935
294,159841,YPF.Nq.LLL-1561(h),NO CONVENCIONAL,2144.3,27,5184.27,776.9249999999989,37045.2,0.0,12145.0,36000.0,2019-06-27 13:46:21.14935
295,159842,YPF.Nq.LLL-1562(h),NO CONVENCIONAL,2224.3,28,6229.485,0.0,43843.05,0.0,12600.0,36000.0,2019-06-27 13:46:21.14935
296,159843,YPF.Nq.LLL-1563(h),NO CONVENCIONAL,2224.3,28,6425.145,0.0,44340.7,0.0,12514.0,36000.0,2019-06-27 13:46:21.14935
297,160148,YPF.Nq.LLL-1570(h),NO CONVENCIONAL,2084.3,26,4743.45,827.685,36037.78,0.0,12500.0,40000.0,2019-06-27 13:46:21.14935
298,160057,YPF.Nq.LLL-1571(h),NO CONVENCIONAL,2464.3,31,5703.435,1025.46,43100.4,0.0,12152.0,40000.0,2019-06-27 13:46:21.14935
299,160149,YPF.Nq.LLL-1572(h),NO CONVENCIONAL,2544.3,32,5861.385,959.3099999999988,44723.21,0.0,12600.0,40000.0,2019-06-27 13:46:21.14935
300,160150,YPF.Nq.LLL-1573(h),NO CONVENCIONAL,2384.3,30,5537.295,963.135,41754.9,0.0,12200.0,40000.0,2019-06-27 13:46:21.14935
301,137741,YPF.Nq.LLL-480,NO CONVENCIONAL,0.0,6,90.63,597.15,6261.2,0.0,7580.0,16000.0,2019-06-27 13:46:21.14935
302,137390,YPF.Nq.LLL-523(h),NO CONVENCIONAL,901.3,10,272.25,1942.38,14292.0,0.0,11293.0,26000.0,2019-06-27 13:46:21.14935
303,137609,YPF.Nq.LLL-534(h),NO CONVENCIONAL,820.3,11,246.24,1974.555,14108.2,0.0,10250.0,26000.0,2019-06-27 13:46:21.14935
304,137742,YPF.Nq.LLL-536,NO CONVENCIONAL,0.0,4,132.93,703.62,5774.5,0.0,8275.0,26000.0,2019-06-27 13:46:21.14935
305,136997,YPF.Nq.LLL-537,NO CONVENCIONAL,0.0,4,131.445,705.6,6017.9,0.0,8270.0,26000.0,2019-06-27 13:46:21.14935
306,144386,YPF.Nq.LLL-539,NO CONVENCIONAL,0.0,5,55.08,971.775,4867.0,0.0,8920.0,24000.0,2019-06-27 13:46:21.14935
307,137238,YPF.Nq.LLL-541,NO CONVENCIONAL,0.0,6,72.765,1134.27,5778.3,0.0,9000.0,22000.0,2019-06-27 13:46:21.14935
308,144652,YPF.Nq.LLL-546(h),NO CONVENCIONAL,815.1,10,93.69,1185.435,10295.9,0.0,10070.0,28000.0,2019-06-27 13:46:21.14935
309,144653,YPF.Nq.LLL-547(h),NO CONVENCIONAL,285.3,4,0.0,681.885,3630.2,0.0,10640.0,28000.0,2019-06-27 13:46:21.14935
310,144655,YPF.Nq.LLL-556(d),NO CONVENCIONAL,0.0,5,71.28,995.895,4622.3,0.0,8465.0,24000.0,2019-06-27 13:46:21.14935
311,144656,YPF.Nq.LLL-558(d),NO CONVENCIONAL,0.0,5,49.095,617.355,4282.2,0.0,8758.0,22000.0,2019-06-27 13:46:21.14935
312,144657,YPF.Nq.LLL-559(d),NO CONVENCIONAL,0.0,5,178.695,547.065,4221.0,0.0,12435.0,22000.0,2019-06-27 13:46:21.14935
313,137475,YPF.Nq.LLL-562,NO CONVENCIONAL,0.0,5,62.1,1014.84,4749.9,0.0,12579.0,22000.0,2019-06-27 13:46:21.14935
314,143870,YPF.Nq.LLL-564(d),NO CONVENCIONAL,0.0,4,47.88,432.0,4077.9,0.0,7224.0,16000.0,2019-06-27 13:46:21.14935
315,144387,YPF.Nq.LLL-565(d),NO CONVENCIONAL,0.0,5,59.625,970.2,4510.0,0.0,8080.0,20000.0,2019-06-27 13:46:21.14935
316,137745,YPF.Nq.LLL-566(d),NO CONVENCIONAL,0.0,4,77.76,777.6,4651.7,0.0,9000.0,24000.0,2019-06-27 13:46:21.14935
317,144263,YPF.Nq.LLL-567(d),NO CONVENCIONAL,0.0,3,32.67,574.2,2606.5,0.0,8720.0,24000.0,2019-06-27 13:46:21.14935
318,144264,YPF.Nq.LLL-568(d),NO CONVENCIONAL,0.0,5,56.61,955.89,4150.3,0.0,10077.0,24000.0,2019-06-27 13:46:21.14935
319,144136,YPF.Nq.LLL-570(d),NO CONVENCIONAL,0.0,5,64.8,989.64,4660.2,0.0,7905.0,24000.0,2019-06-27 13:46:21.14935
320,144520,YPF.Nq.LLL-571(d),NO CONVENCIONAL,0.0,5,41.94,955.8,4497.8,0.0,9045.0,20000.0,2019-06-27 13:46:21.14935
321,144521,YPF.Nq.LLL-573(d),NO CONVENCIONAL,0.0,5,56.52,890.775,4075.9,0.0,8432.0,20000.0,2019-06-27 13:46:21.14935
322,144522,YPF.Nq.LLL-578(d),NO CONVENCIONAL,0.0,5,9.72,912.6,3722.8,0.0,11920.0,20000.0,2019-06-27 13:46:21.14935
323,145256,YPF.Nq.LLL-586,NO CONVENCIONAL,0.0,3,48.96,559.8,3691.3,0.0,9110.0,22000.0,2019-06-27 13:46:21.14935
324,144940,YPF.Nq.LLL-588,NO CONVENCIONAL,0.0,5,93.33,1227.915,5839.8,0.0,7710.0,26000.0,2019-06-27 13:46:21.14935
325,144852,YPF.Nq.LLL-598,NO CONVENCIONAL,0.0,5,69.57,923.85,4518.4,0.0,9059.0,24000.0,2019-06-27 13:46:21.14935
326,144853,YPF.Nq.LLL-600,NO CONVENCIONAL,0.0,5,49.05,982.89,4291.4,0.0,7202.0,20000.0,2019-06-27 13:46:21.14935
327,145543,YPF.Nq.LLL-606(d),NO CONVENCIONAL,0.0,5,221.895,349.29,5184.5,0.0,11355.0,26000.0,2019-06-27 13:46:21.14935
328,145544,YPF.Nq.LLL-607(d),NO CONVENCIONAL,0.0,5,232.2,563.355,4823.5,0.0,8922.0,26000.0,2019-06-27 13:46:21.14935
329,145713,YPF.Nq.LLL-608(d),NO CONVENCIONAL,0.0,5,86.085,666.09,5177.4,0.0,8756.0,26000.0,2019-06-27 13:46:21.14935
